Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Quarter,Profit Margin %,Is Profitable,Revenue Without Discount,Discount Given ($),Revenue Per Unit,Region Sales Contribution %,Category Sales Contribution %
8531,CA-2013-156748,2013-12-01,2013-12-07,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,48227,Central,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,4,0.0,16.68,2013,12,4,50.0,Yes,33.36,0.0,8.34,21.82,31.3
8532,CA-2013-156748,2013-12-01,2013-12-07,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,48227,Central,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2,0.0,6.3296,2013,12,4,46.0,Yes,13.76,0.0,6.88,21.82,31.3
8533,CA-2013-156748,2013-12-01,2013-12-07,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,48227,Central,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,496.86,7,0.0,24.843,2013,12,4,5.0,Yes,496.86,0.0,70.98,21.82,31.3
8534,CA-2013-156748,2013-12-01,2013-12-07,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,48227,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,3,0.0,35.0973,2013,12,4,9.0,Yes,389.97,0.0,129.99,21.82,32.3
8535,CA-2012-169677,2012-01-13,2012-01-15,Second Class,KS-16300,Karen Seio,Corporate,United States,Columbus,Georgia,31907,South,OFF-LA-10003223,Office Supplies,Labels,Avery 508,9.82,2,0.0,4.8118,2012,1,1,49.0,Yes,9.82,0.0,4.91,17.05,31.3
8536,US-2011-163146,2011-05-16,2011-05-20,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,56.4,3,0.0,3.384,2011,5,2,6.0,Yes,56.4,0.0,18.8,31.58,36.4
8537,CA-2012-157343,2012-06-07,2012-06-11,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,18.312,4,0.7,-12.208,2012,6,2,-66.67,No,61.04,42.73,4.58,29.55,31.3
8538,CA-2012-157343,2012-06-07,2012-06-11,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,25.92,5,0.2,9.072,2012,6,2,35.0,Yes,32.4,6.48,5.18,29.55,31.3
8539,CA-2012-157343,2012-06-07,2012-06-11,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016,3,0.2,1.002,2012,6,2,12.5,Yes,10.02,2.0,2.67,29.55,31.3
8540,CA-2014-147354,2014-03-10,2014-03-14,Standard Class,KB-16315,Karl Braun,Consumer,United States,Los Angeles,California,90008,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.984,2,0.2,59.998,2014,3,1,12.5,Yes,599.98,120.0,239.99,31.58,36.4
8541,CA-2014-147354,2014-03-10,2014-03-14,Standard Class,KB-16315,Karl Braun,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,5,0.2,9.6375,2014,3,1,31.25,Yes,38.55,7.71,6.17,31.58,31.3
8542,CA-2012-157287,2012-12-22,2012-12-23,First Class,HR-14830,Harold Ryan,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",33.568,2,0.2,1.6784,2012,12,4,5.0,Yes,41.96,8.39,16.78,29.55,31.3
8543,CA-2012-157287,2012-12-22,2012-12-23,First Class,HR-14830,Harold Ryan,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,422.625,7,0.3,0.0,2012,12,4,0.0,No,603.75,181.12,60.38,29.55,32.3
8544,CA-2011-137575,2011-08-06,2011-08-11,Standard Class,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10035,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,199.98,2,0.0,83.9916,2011,8,3,42.0,Yes,199.98,0.0,99.99,29.55,36.4
8545,CA-2013-119074,2013-03-28,2013-04-01,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,20.24,1,0.0,8.7032,2013,3,1,43.0,Yes,20.24,0.0,20.24,17.05,32.3
8546,CA-2013-119074,2013-03-28,2013-04-01,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0.0,11.1776,2013,3,1,28.0,Yes,39.92,0.0,9.98,17.05,32.3
8547,CA-2013-119074,2013-03-28,2013-04-01,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,31907,South,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54,2,0.0,15.9446,2013,3,1,49.0,Yes,32.54,0.0,16.27,17.05,31.3
8548,CA-2012-149566,2012-12-05,2012-12-10,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049,West,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,39.0,3,0.0,17.55,2012,12,4,45.0,Yes,39.0,0.0,13.0,31.58,36.4
8549,CA-2012-149566,2012-12-05,2012-12-10,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,12.6,4,0.0,6.048,2012,12,4,48.0,Yes,12.6,0.0,3.15,31.58,31.3
8550,CA-2012-126186,2012-09-11,2012-09-12,First Class,GB-14530,George Bell,Corporate,United States,Aurora,Colorado,80013,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,24.64,4,0.2,4.004,2012,9,3,16.25,Yes,30.8,6.16,6.16,31.58,32.3
8551,CA-2012-121132,2012-07-17,2012-07-24,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-LA-10002368,Office Supplies,Labels,Avery 479,6.264,3,0.2,2.0358,2012,7,3,32.5,Yes,7.83,1.57,2.09,21.82,31.3
8552,CA-2012-121132,2012-07-17,2012-07-24,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,14.432,4,0.2,3.4276,2012,7,3,23.75,Yes,18.04,3.61,3.61,21.82,31.3
8553,CA-2011-140473,2011-05-30,2011-06-03,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Chicago,Illinois,60623,Central,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,719.976,3,0.2,134.9955,2011,5,2,18.75,Yes,899.97,179.99,239.99,21.82,36.4
8554,US-2014-102904,2014-11-14,2014-11-21,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Decatur,Alabama,35601,South,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,239.92,8,0.0,23.992,2014,11,4,10.0,Yes,239.92,0.0,29.99,17.05,36.4
8555,CA-2013-102092,2013-12-10,2013-12-12,First Class,PM-18940,Paul MacIntyre,Consumer,United States,Springfield,Virginia,22153,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",1056.86,7,0.0,158.529,2013,12,4,15.0,Yes,1056.86,0.0,150.98,17.05,32.3
8556,CA-2012-117884,2012-03-22,2012-03-22,Same Day,DC-13285,Debra Catini,Consumer,United States,Plantation,Florida,33317,South,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,447.944,7,0.2,89.5888,2012,3,1,20.0,Yes,559.93,111.99,63.99,17.05,36.4
8557,CA-2012-117884,2012-03-22,2012-03-22,Same Day,DC-13285,Debra Catini,Consumer,United States,Plantation,Florida,33317,South,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",150.408,9,0.2,-33.8418,2012,3,1,-22.5,No,188.01,37.6,16.71,17.05,31.3
8558,CA-2013-132829,2013-12-24,2013-12-27,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041,Central,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.576,3,0.2,39.6879,2013,12,4,8.75,Yes,566.97,113.39,151.19,21.82,36.4
8559,CA-2013-132829,2013-12-24,2013-12-27,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041,Central,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",45.36,9,0.2,14.742,2013,12,4,32.5,Yes,56.7,11.34,5.04,21.82,31.3
8560,CA-2013-132829,2013-12-24,2013-12-27,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041,Central,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,287.88,3,0.2,35.985,2013,12,4,12.5,Yes,359.85,71.97,95.96,21.82,36.4
8561,CA-2013-132829,2013-12-24,2013-12-27,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041,Central,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,131.88,3,0.2,14.8365,2013,12,4,11.25,Yes,164.85,32.97,43.96,21.82,36.4
8562,CA-2013-132829,2013-12-24,2013-12-27,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.328,2,0.6,-0.7566,2013,12,4,-32.5,No,5.82,3.49,1.16,21.82,32.3
8563,CA-2013-123540,2013-04-03,2013-04-07,Second Class,DJ-13420,Denny Joy,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,1454.9,5,0.0,378.274,2013,4,2,26.0,Yes,1454.9,0.0,290.98,21.82,32.3
8564,US-2014-108315,2014-05-01,2014-05-05,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Sanford,Florida,32771,South,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",4.842,3,0.7,-3.5508,2014,5,2,-73.33,No,16.14,11.3,1.61,17.05,31.3
8565,US-2014-108315,2014-05-01,2014-05-05,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Sanford,Florida,32771,South,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,220.704,6,0.2,-8.2764,2014,5,2,-3.75,No,275.88,55.18,36.78,17.05,32.3
8566,CA-2013-134110,2013-11-18,2013-11-19,First Class,BG-11035,Barry Gonzalez,Consumer,United States,The Colony,Texas,75056,Central,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,67.176,3,0.2,6.7176,2013,11,4,10.0,Yes,83.97,16.79,22.39,21.82,36.4
8567,CA-2013-134110,2013-11-18,2013-11-19,First Class,BG-11035,Barry Gonzalez,Consumer,United States,The Colony,Texas,75056,Central,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.232,4,0.2,5.5216,2013,11,4,36.25,Yes,19.04,3.81,3.81,21.82,31.3
8568,US-2013-136581,2013-11-11,2013-11-13,First Class,SV-20365,Seth Vernon,Consumer,United States,Troy,Ohio,45373,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,31.104,6,0.2,10.8864,2013,11,4,35.0,Yes,38.88,7.78,5.18,29.55,31.3
8569,CA-2013-162390,2013-12-07,2013-12-13,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,968.744,7,0.2,314.8418,2013,12,4,32.5,Yes,1210.93,242.19,138.39,29.55,31.3
8570,CA-2013-162390,2013-12-07,2013-12-13,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550,East,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,222.352,13,0.2,77.8232,2013,12,4,35.0,Yes,277.94,55.59,17.1,29.55,31.3
8571,CA-2013-162390,2013-12-07,2013-12-13,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550,East,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,2,0.2,89.997,2013,12,4,18.75,Yes,599.98,120.0,239.99,29.55,36.4
8572,CA-2013-162222,2013-04-04,2013-04-04,Same Day,SR-20740,Steven Roelle,Home Office,United States,Dallas,Texas,75081,Central,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,10.272,3,0.2,3.21,2013,4,2,31.25,Yes,12.84,2.57,3.42,21.82,31.3
8573,CA-2011-121629,2011-11-28,2011-12-02,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Houston,Texas,77041,Central,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,998.85,5,0.4,-199.77,2011,11,4,-20.0,No,1664.75,665.9,199.77,21.82,36.4
8574,CA-2012-164623,2012-10-20,2012-10-22,First Class,MS-17770,Maxwell Schwartz,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000249,Office Supplies,Paper,Staples,24.56,2,0.0,11.5432,2012,10,4,47.0,Yes,24.56,0.0,12.28,29.55,31.3
8575,CA-2011-159849,2011-09-19,2011-09-19,Same Day,JK-15640,Jim Kriz,Home Office,United States,San Francisco,California,94110,West,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,5.67,3,0.0,0.1134,2011,9,3,2.0,Yes,5.67,0.0,1.89,31.58,31.3
8576,CA-2014-101273,2014-08-28,2014-08-31,Second Class,ST-20530,Shui Tom,Consumer,United States,Port Saint Lucie,Florida,34952,South,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,14.336,4,0.2,0.896,2014,8,3,6.25,Yes,17.92,3.58,3.58,17.05,31.3
8577,CA-2014-106747,2014-07-04,2014-07-05,First Class,TS-21505,Tony Sayre,Consumer,United States,Concord,New Hampshire,3301,East,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,102.3,1,0.0,26.598,2014,7,3,26.0,Yes,102.3,0.0,102.3,29.55,32.3
8578,CA-2014-146164,2014-12-23,2014-12-27,Standard Class,CM-12190,Charlotte Melton,Consumer,United States,Rochester,Minnesota,55901,Central,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",607.52,2,0.0,97.2032,2014,12,4,16.0,Yes,607.52,0.0,303.76,21.82,32.3
8579,CA-2014-146164,2014-12-23,2014-12-27,Standard Class,CM-12190,Charlotte Melton,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,31.16,2,0.0,7.79,2014,12,4,25.0,Yes,31.16,0.0,15.58,21.82,31.3
8580,CA-2013-111605,2013-12-28,2014-01-03,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Louisville,Kentucky,40214,South,OFF-LA-10002368,Office Supplies,Labels,Avery 479,2.61,1,0.0,1.2006,2013,12,4,46.0,Yes,2.61,0.0,2.61,17.05,31.3
8581,CA-2011-130673,2011-05-20,2011-05-22,Second Class,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666,Central,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,10.332,3,0.6,-5.9409,2011,5,2,-57.5,No,25.83,15.5,3.44,21.82,32.3
8582,CA-2011-130673,2011-05-20,2011-05-22,Second Class,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666,Central,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,10.368,2,0.2,3.6288,2011,5,2,35.0,Yes,12.96,2.59,5.18,21.82,31.3
8583,CA-2011-130673,2011-05-20,2011-05-22,Second Class,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666,Central,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,20.784,2,0.2,-3.6372,2011,5,2,-17.5,No,25.98,5.2,10.39,21.82,36.4
8584,CA-2011-130673,2011-05-20,2011-05-22,Second Class,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666,Central,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,5,0.2,-13.392,2011,5,2,-20.0,No,83.7,16.74,13.39,21.82,31.3
8585,CA-2011-104808,2011-02-05,2011-02-09,Second Class,MH-17440,Mark Haberlin,Corporate,United States,Escondido,California,92025,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,2,0.2,6.0368,2011,2,1,35.0,Yes,21.56,4.31,8.62,31.58,31.3
8586,US-2014-132927,2014-12-10,2014-12-16,Standard Class,RD-19720,Roger Demir,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.088,7,0.7,-8.1312,2014,12,4,-73.33,No,36.96,25.87,1.58,29.55,31.3
8587,CA-2014-162012,2014-07-12,2014-07-19,Standard Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90049,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,0.0,244.6155,2014,7,3,19.0,Yes,1287.45,0.0,257.49,31.58,36.4
8588,CA-2014-162012,2014-07-12,2014-07-19,Standard Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90049,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,5,0.0,43.706,2014,7,3,26.0,Yes,168.1,0.0,33.62,31.58,31.3
8589,CA-2012-138492,2012-05-15,2012-05-22,Standard Class,FC-14335,Fred Chung,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,51.968,2,0.2,-10.3936,2012,5,2,-20.0,No,64.96,12.99,25.98,29.55,31.3
8590,CA-2014-145338,2014-01-30,2014-02-02,First Class,BD-11770,Bryan Davis,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",4.768,2,0.2,0.4768,2014,1,1,10.0,Yes,5.96,1.19,2.38,29.55,31.3
8591,CA-2014-126676,2014-09-30,2014-10-02,First Class,FH-14365,Fred Hopkins,Corporate,United States,Hempstead,New York,11550,East,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,7.98,3,0.0,3.9102,2014,9,3,49.0,Yes,7.98,0.0,2.66,29.55,31.3
8592,CA-2014-101700,2014-04-24,2014-04-27,First Class,SO-20335,Sean O'Donnell,Consumer,United States,Greeley,Colorado,80634,West,OFF-EN-10003134,Office Supplies,Envelopes,Staples,18.688,2,0.2,7.008,2014,4,2,37.5,Yes,23.36,4.67,9.34,31.58,31.3
8593,CA-2014-101700,2014-04-24,2014-04-27,First Class,SO-20335,Sean O'Donnell,Consumer,United States,Greeley,Colorado,80634,West,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",11.664,3,0.2,3.3534,2014,4,2,28.75,Yes,14.58,2.92,3.89,31.58,32.3
8594,CA-2014-159667,2014-11-10,2014-11-14,Standard Class,PM-19135,Peter McVee,Home Office,United States,Jacksonville,Florida,32216,South,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,191.976,3,0.2,38.3952,2014,11,4,20.0,Yes,239.97,47.99,63.99,17.05,36.4
8595,CA-2014-159667,2014-11-10,2014-11-14,Standard Class,PM-19135,Peter McVee,Home Office,United States,Jacksonville,Florida,32216,South,TEC-PH-10004094,Technology,Phones,Motorola L703CM,499.168,4,0.2,31.198,2014,11,4,6.25,Yes,623.96,124.79,124.79,17.05,36.4
8596,CA-2011-111934,2011-05-05,2011-05-07,First Class,GD-14590,Giulietta Dortch,Corporate,United States,Arlington,Virginia,22204,South,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,11.88,2,0.0,5.346,2011,5,2,45.0,Yes,11.88,0.0,5.94,17.05,31.3
8597,CA-2011-111934,2011-05-05,2011-05-07,First Class,GD-14590,Giulietta Dortch,Corporate,United States,Arlington,Virginia,22204,South,OFF-PA-10000474,Office Supplies,Paper,Staples,35.44,1,0.0,16.6568,2011,5,2,47.0,Yes,35.44,0.0,35.44,17.05,31.3
8598,US-2013-117387,2013-10-28,2013-11-01,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,67.136,4,0.2,25.176,2013,10,4,37.5,Yes,83.92,16.78,16.78,31.58,31.3
8599,CA-2011-141110,2011-11-26,2011-12-01,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,California,93727,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,4.32,3,0.2,1.512,2011,11,4,35.0,Yes,5.4,1.08,1.44,31.58,31.3
8600,CA-2011-141110,2011-11-26,2011-12-01,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,California,93727,West,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,3,0.0,7.0218,2011,11,4,47.0,Yes,14.94,0.0,4.98,31.58,31.3
8601,CA-2011-141110,2011-11-26,2011-12-01,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,California,93727,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,40.54,2,0.0,11.3512,2011,11,4,28.0,Yes,40.54,0.0,20.27,31.58,31.3
8602,CA-2011-141110,2011-11-26,2011-12-01,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,California,93727,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,7.312,1,0.2,2.5592,2011,11,4,35.0,Yes,9.14,1.83,7.31,31.58,31.3
8603,US-2011-133949,2011-12-31,2011-12-31,Same Day,JL-15175,James Lanier,Home Office,United States,Reno,Nevada,89502,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,475.944,7,0.2,59.493,2011,12,4,12.5,Yes,594.93,118.99,67.99,31.58,36.4
8604,US-2013-116365,2013-01-03,2013-01-08,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207,Central,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,30.08,2,0.2,-5.264,2013,1,1,-17.5,No,37.6,7.52,15.04,21.82,36.4
8605,US-2013-116365,2013-01-03,2013-01-08,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207,Central,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,3,0.2,-6.21,2013,1,1,-3.75,No,207.0,41.4,55.2,21.82,36.4
8606,US-2013-116365,2013-01-03,2013-01-08,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207,Central,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,5,0.2,13.572,2013,1,1,7.5,Yes,226.2,45.24,36.19,21.82,36.4
8607,CA-2014-162936,2014-08-19,2014-08-23,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,New Bedford,Massachusetts,2740,East,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",23.18,2,0.0,7.6494,2014,8,3,33.0,Yes,23.18,0.0,11.59,29.55,36.4
8608,CA-2011-151946,2011-06-04,2011-06-09,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035,East,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",56.96,2,0.0,21.0752,2011,6,2,37.0,Yes,56.96,0.0,28.48,29.55,32.3
